"﻿""ui_id""",name,update_time,descript
17234,Achievements Back Button,2024-05-09 04:07:12,Adds a back button to the achievements frame that works like a browser history.
17235,[怀旧服]Achievements Back Button,2024-05-09 04:07:16,Adds a back button to the achievements frame that works like a browser history.
976,AchievementsReminder,2024-06-27 23:54:01,Informs about achievements when you enter the instance or take boss to the target
1120,Ackis Recipe List: Alchemy：炼金术,2022-10-23 02:30:26,Ackis Recipe List的炼金术模块
1066,Ackis Recipe List: Blacksmithing：锻造,2022-10-23 02:30:24,Ackis Recipe List的锻造模块。
1064,Ackis Recipe List: Cooking：烹饪,2022-10-23 02:30:22,Ackis Recipe List的烹饪模块。
992,Ackis Recipe List: Enchanting：附魔,2022-10-23 02:30:19,Ackis Recipe List的附魔模块。
991,Ackis Recipe List: Engineering：工程学,2022-10-23 02:30:17,Ackis Recipe List的工程学模块。
11667,Ackis Recipe List: First Aid,2022-11-03 15:04:59,First Aid data for Ackis Recipe List.
1061,Ackis Recipe List: Inscription：铭文学,2022-10-23 02:30:15,Ackis Recipe List的铭文学模块。
1068,Ackis Recipe List: Jewelcrafting：珠宝学模块,2022-11-01 03:09:01,Ackis Recipe List的珠宝学模块
1075,Ackis Recipe List: Leatherworking：制皮,2022-11-01 03:09:07,Ackis Recipe List的制皮模块。
1172,Ackis Recipe List: Mining：采矿,2022-11-03 11:12:25,Ackis Recipe List的采矿模块。
1074,Ackis Recipe List: Tailoring：裁缝,2022-10-23 02:30:13,Ackis Recipe List的裁缝模块。
11385,AckisRecipeList_QuickScan,2022-11-03 14:48:28,Provides a LibDataBroker plugin for quick access to professions under Ackis Recipe List.
44,AckisRecipeList：全商业技能信息列表,2023-12-28 04:36:42,全面的商业技能列表查询数据库。请配合各专业模块使用。
3876,[燃烧远征]AcoTools,2022-06-17 17:02:46,Raiding Tools for Acolytes
5180,Act's Functions,2022-03-16 01:00:11,"Misc functions to allow for ""smart"" macroes."
15386,Action Bar Button Growth Direction,2024-05-08 09:05:09,"Reverse button growth direction (top/bottom, right/left) of any multi-row/column action bar."
14388,Action Bar Label Fix,2023-01-02 01:12:32,Makes the action bar hotkeys shorter and more readable.
10213,[经典旧世]Action Bar Pager,2022-11-03 13:40:38,"Keybindings for temporarily switching action bar page on key press, then back on key release"
16825,Action Bar Profiles (Fan Update),2024-03-02 12:00:07,"A fan update addon for World of Warcraft that allows players to save, load, and switch between different configurations of their action bars, including spells, items, and macros, providing a customizable and dynamic gameplay experience."
164,Action Bar Profiles（ABP）：动作条布局保存,2020-10-23 07:23:31,将动作条按钮分布进行保存并可在以后恢复。
9956,Action Bar Saver,2022-11-03 13:26:03,Saves and restores your action bars.
9957,[经典旧世]Action Bar Saver,2022-11-03 13:26:03,Saves and restores your action bars.
16041,Action Bar Simplifier,2023-10-12 17:02:27,Enhances WoW UI by repositioning and simplifying the Experience and Reputation Bars while hiding unnecessary action bar art.
17435,Action Mouse (mouselook),2024-05-15 04:00:11,A mouselook addon with options.
4985,ActionAura,2023-12-28 06:18:25,Add timers for target's buffs and debuffs to the action bars
5867,ActionBar Buddy (ElvUI Plugin),2024-07-05 04:12:52,Customize ElvUI's Inherit Global Fade option to allow it to only trigger on mouse over!
5868,[经典旧世]ActionBar Buddy (ElvUI Plugin),2024-07-05 04:12:57,Customize ElvUI's Inherit Global Fade option to allow it to only trigger on mouse over!
5869,[怀旧服]ActionBar Buddy (ElvUI Plugin),2024-07-05 04:13:00,Customize ElvUI's Inherit Global Fade option to allow it to only trigger on mouse over!
4988,ActionBar Masks (ElvUI Plugin),2024-07-08 01:32:41,Make ElvUI's actionbar buttons round instead of square!
4989,[经典旧世]ActionBar Masks (ElvUI Plugin),2024-07-08 01:32:48,Make ElvUI's actionbar buttons round instead of square!
4990,[怀旧服]ActionBar Masks (ElvUI Plugin),2024-07-08 01:32:55,Make ElvUI's actionbar buttons round instead of square!
6707,[怀旧服]ActionBarSaver: Reloaded,2024-07-01 01:01:13,ActionBarSaver: Reloaded is an addon for saving and restoring action bar profiles.
15923,[经典旧世]ActionBarSimplifier,2024-05-25 02:00:47,Enhances WoW UI by repositioning and simplifying the Experience and Reputation Bars while hiding unnecessary action bar art.
15924,[怀旧服]ActionBarSimplifier,2024-05-25 02:00:56,Enhances WoW UI by repositioning and simplifying the Experience and Reputation Bars while hiding unnecessary action bar art.
17220,ActionBar_DRs,2024-04-21 20:00:06,A World of Warcraft Retail AddOn that tracks diminishing returns on crowd control and displays their state on applicable buttons in the form of a customizable border.
15561,ActionButton Effect Hider,2023-07-10 01:13:08,Hides the new actionbutton effects
15590,ActionButtonSettings,2023-09-06 09:00:56,disable action button effects
16499,[经典旧世]ActionCamPlus,2023-12-19 02:18:23,"Takes some of the ""experimental"" out of ""experimental feature""."
7524,ActionCamPlus,2023-08-24 22:04:36,"Takes some of the ""experimental"" out of ""experimental feature""."
15734,[怀旧服]ActionCamPlus,2023-08-24 22:04:38,"Takes some of the ""experimental"" out of ""experimental feature""."
8266,ActionPad,2022-11-03 11:40:18,ActionPad
5558,ActionbarPlus,2024-05-21 14:00:12,Actionbars for the World of Warcraft
5559,[经典旧世]ActionbarPlus,2024-05-21 14:00:18,Actionbars for the World of Warcraft
5560,[怀旧服]ActionbarPlus,2024-05-21 14:00:22,Actionbars for the World of Warcraft
15215,ActionbarPlus-M6,2024-04-26 07:00:31,ActionbarPlus-M6 is a powerful add-on that seamlessly integrates M6 macros with ActionbarPlus for the World of Warcraft.
15216,[经典旧世]ActionbarPlus-M6,2024-04-26 07:00:35,ActionbarPlus-M6 is a powerful add-on that seamlessly integrates M6 macros with ActionbarPlus for the World of Warcraft.
15217,[怀旧服]ActionbarPlus-M6,2024-04-26 07:00:39,ActionbarPlus-M6 is a powerful add-on that seamlessly integrates M6 macros with ActionbarPlus for the World of Warcraft.
14358,Actionbars Became Funky,2023-11-11 03:00:14,Enchant the default action bars of the game!
13166,ActualValue,2022-11-03 16:34:31,Shows Actual Item value based on Stat Prioritys!
4166,[怀旧服]Adapt: Almost-Default Animated Portraits,2024-07-03 19:01:10,This addon animates the unit frames of (nearly) any UI.
4167,Adapt: Almost-Default Animated Portraits,2024-07-03 19:01:05,This addon animates the unit frames of (nearly) any UI.
5308,[经典旧世]Adapt: Almost-Default Animated Portraits,2024-07-03 19:01:08,This addon animates the unit frames of (nearly) any UI.
12698,AdaptiveILevel,2022-11-03 16:06:12,"A simple display of equipped item levels, highlighting the item levels and where they compare to your other gear."
4778,[燃烧远征]AdaptiveRes,2022-06-17 16:17:30,Adapts game resolution to maintain a stable FPS.
6081,AdaptiveRes,2022-06-17 16:17:30,Adapts game resolution to maintain a stable FPS.
6082,[经典旧世]AdaptiveRes,2022-06-17 16:17:30,Adapts game resolution to maintain a stable FPS.
9211,Adblock,2022-11-03 12:42:37,Basic Ad-blocker & Anti-Spam solution for World of Warcraft
9212,[经典旧世]Adblock,2022-11-03 12:42:37,Basic Ad-blocker & Anti-Spam solution for World of Warcraft
8880,[经典旧世]AddEmote,2022-11-03 12:21:45,"Allows you to create and use your own custom emotes, on a global or per-character basis."
8881,AddEmote,2022-11-03 12:21:45,"Allows you to create and use your own custom emotes, on a global or per-character basis."
13040,AddFriend,2023-12-28 05:53:05,Adds Friend and Guild options to the context menu of player units.
15944,AddOn Compartment Filter,2024-06-03 01:11:26,Control what appears in the addon compartment.
17024,AddOn Suite,2024-05-23 11:00:25,Addon Suite is an addon management for the World of Warcraft
17025,[经典旧世]AddOn Suite,2024-05-23 11:00:32,Addon Suite is an addon management for the World of Warcraft
17026,[怀旧服]AddOn Suite,2024-05-23 11:00:36,Addon Suite is an addon management for the World of Warcraft
936,AddOnSkins：TUK系整合专用插件美化,2023-12-28 04:17:45,Elvui和Tukui家族的衍生插件，支援与其风格统一的各种插件皮肤。请注意：依赖Elvui或Tukui
2126,[经典旧世] AddOnSkins：TUK系整合专用插件美化,2023-12-28 04:17:48,Elvui和Tukui家族的衍生插件，支援与其风格统一的各种插件皮肤。请注意：依赖Elvui或Tukui
2127,[怀旧服] AddOnSkins：TUK系整合专用插件美化,2023-12-28 04:17:51,Elvui和Tukui家族的衍生插件，支援与其风格统一的各种插件皮肤。请注意：依赖Elvui或Tukui
6560,AddOns CPU Usage,2024-05-09 04:15:50,显示插件的 CPU 占用比例。
4083,[怀旧服]AddUI,2024-07-05 16:01:05, 一个基于原始界面的整合插件。
4084,AddUI,2024-07-05 16:01:20, 一个基于原始界面的整合插件。
4082,[经典旧世]AddUI,2024-04-04 18:00:09, 一个基于原始界面的整合插件。
7225,Additional Info,2024-06-20 03:03:34,在鼠标提示增加一些额外信息。
9835,Addon Control Panel,2023-12-22 17:01:42,插件控制台，可以在游戏内开启或禁用插件，并且为插件保留不同的开启配置，适合在不同的场合使用，降低插件占用内存。
15230,[怀旧服]Addon Control Panel,2023-12-22 17:01:48,插件控制台，可以在游戏内开启或禁用插件，并且为插件保留不同的开启配置，适合在不同的场合使用，降低插件占用内存。
13863,Addon Control Panel LoadoutReminder,2022-11-28 19:00:29,LoadoutReminder lets you choose addon loadouts created with BetterAddonList for certain instance types like dungeon / raid / pvp
3826,[燃烧远征]Addon Control Panel.BCC,2022-06-17 17:03:45,Addon Control Panel BCC Update.
1245,[经典旧世] Addon Control Panel（ACP）：插件控制台,2023-12-22 17:01:45,插件控制台，可以在游戏内开启或禁用插件，并且为插件保留不同的开启配置，适合在不同的场合使用，降低插件占用内存。
130,Addon Control Panel（ACP）：插件控制台,2020-01-28 16:30:12,插件列表管理工具。可以在游戏内开启/禁用插件，并且为插件保留不同的开启配置，适合在不同的场合使用，降低插件占用内存。
13469,Addon Manager,2022-11-03 16:51:56,简易插件控制台。
17043,Addon Template,2024-05-15 11:01:27,An addon template
17044,[经典旧世]Addon Template,2024-05-15 11:01:30,An addon template
17045,[怀旧服]Addon Template,2024-05-15 11:01:34,An addon template
4487,[怀旧服]Addon Usage,2024-06-30 02:01:04,统计插件的内存占用与 CPU 资源耗用比例。
5755,[经典旧世]Addon Usage,2024-06-30 02:00:59,统计插件的内存占用与 CPU 资源耗用比例。
5521,Addon Usage：插件资原占用统计,2024-06-30 02:00:52,统计插件的内存占用与 CPU 资源耗用比例。
7397,AddonLocale,2024-05-07 23:03:05,使你可以忽略客户端语系，直接指定插件调用的本地化语系。
7398,[经典旧世]AddonLocale,2024-05-07 23:03:07,使你可以忽略客户端语系，直接指定插件调用的本地化语系。
7399,[怀旧服]AddonLocale,2024-05-07 23:03:12,使你可以忽略客户端语系，直接指定插件调用的本地化语系。
5673,AddonProfiles,2024-05-19 19:00:41,Allows easy saving and restoring of lists of enabled addons.
5674,[经典旧世]AddonProfiles,2024-05-19 19:00:42,Allows easy saving and restoring of lists of enabled addons.
5675,[怀旧服]AddonProfiles,2024-05-19 19:00:44,Allows easy saving and restoring of lists of enabled addons.
15600,AddonTranslator (Ukrainian),2023-09-08 05:00:31,AddonTranslator is a Ukrainian localization modification for some Addons.
11135,AdeptsGuideLocations,2022-11-03 14:34:08,Shows on tooltip the teleport locations for the item Adept's Guide to Dimensional Rifting.
5041,[怀旧服]Adherent,2023-01-11 01:10:15,"Adherent lets players define rules for auto accepting follow, group join and group invite requests."
4028,AdiBags - Anima & Conduits & Korthian Relics,2022-06-17 16:55:09,"Adds an Anima, a Conduit and a Korthian Relic filter to AdiBags."
4330,AdiBags - Anima item filter,2023-11-07 23:00:26,Sorts all Anima items you have into their own display category within AdiBags.
11409,AdiBags - Artifacts,2022-11-03 14:49:57,Add an Artifact filter to AdiBags.
10781,AdiBags - Azerite Gear,2022-11-03 14:13:46,Adibags filter for Azerite Gear
9999,[经典旧世]AdiBags - BOEOverlay,2022-11-03 13:28:44,Adds an overlay to BOE items in AdiBags
15376,AdiBags - BankStack,2024-01-18 05:00:55,Adds the BankStack minimap button to AdiBags bag buttons
15458,AdiBags - BankStack integration,2024-01-18 05:04:40,AdiBags 模块，将 BankStack 的小地图按钮加到 AdiBags。
15512,AdiBags - Battle for Azeroth,2024-03-26 00:00:30,AdiBags 模块，添加艾泽拉斯之战资料片版本的物品类别，可自行设置按颜色再细分材料、附魔和消耗品等类别。
3428,AdiBags - Baubleworm Junk,2022-11-01 04:37:55,Adds filters to AdiBags for the Junk items needed to purchase the Baubleworms in Oribos.
1565,[经典旧世]AdiBags - Better Categories,2022-11-03 11:15:32,Adds a better category filter for trade goods and consumables to AdiBags
15517,AdiBags - Burning Crusade,2024-03-26 00:01:02,AdiBags 模块，添加燃烧的远征资料片版本的物品类别，可自行设置按颜色再细分材料、附魔和消耗品等类别。
3616,AdiBags - By Expansion,2024-02-06 22:02:09,Groups items by their respective expansion.
15515,AdiBags - Cataclysm,2024-03-26 00:00:58,AdiBags 模块，添加大地的裂变资料片版本的物品类别，可自行设置按颜色再细分材料、附魔和消耗品等类别。
15518,AdiBags - Classic,2023-06-29 01:12:46,AdiBags 模块，添加香草时代版本的物品类别，可自行设置按颜色再细分材料、附魔和消耗品等类别。
15523,AdiBags - Classic/Vanilla,2024-03-26 00:01:04,AdiBags 模块，添加香草时代版本的物品类别，可自行设置按颜色再细分材料、附魔和消耗品等类别。
9998,[经典旧世]AdiBags - ClassicItemLevel,2022-11-03 13:28:42,Adds Classic-compatable item level text to items
16735,[经典旧世]AdiBags - Cleanup,2024-01-24 03:00:40,AdiBags plugin to clean up your bags
4329,AdiBags - Conduit item filter,2023-11-07 23:00:24,Sorts all Conduit items you have into their own display category within AdiBags.
4328,AdiBags - Corruption Gear,2023-11-07 23:00:22,Sorts all Corrupted Gear items you have into their own display category within AdiBags.
14984,AdiBags - Crafting Knowledge,2023-07-17 02:00:14,AdiBags 模块，添加专业知识物品的分类过滤。
13971,AdiBags - Dragonflight,2024-03-26 00:01:07,Adds multiple (optionally colored) categories for the most common Dragonflight items in AdiBags (AdiBags is required!)
13782,AdiBags - Dragonflight Crafting,2024-04-13 15:00:08,AdiBags 模快，过滤巨龙时代制造业相关物品。
16198,AdiBags - Emerald Dream,2024-01-17 06:07:10,Adibags 模块，过滤 10.2 梦境守护者版本的物品。
8322,AdiBags - Fishing Items,2022-11-03 11:43:50,Add various Fishing items to AdiBags filter groups
14871,AdiBags - Forbidden Reach,2024-01-17 05:30:57,AdiBags 模块，添加 10.0.7 禁忌离岛的物品分类。
6650,[经典旧世]AdiBags - ItemRackSets,2022-08-31 17:00:28,ItemRack set filters for AdiBags
6661,[怀旧服]AdiBags - ItemRackSets,2022-09-01 11:27:11,ItemRack set filters for AdiBags
2978,[燃烧远征]AdiBags - ItemRackSets - TBC,2022-07-27 02:00:09,AdiBags - ItemRackSets - TBC
8210,AdiBags - Jukebox,2022-12-29 05:00:08,"Filters ""Jukebox"" using AdiBags."
3298,AdiBags - Korthian Relics,2023-09-30 03:01:48,AdiBags filter for Relics added in 9.1.
14159,AdiBags - Legion,2024-03-26 00:00:33,Adds multiple (optionally colored) categories for the most common Legion items in AdiBags 
14244,AdiBags - Lootboxes (Ghuda's fork),2022-12-09 01:14:45, An AdiBags Filter for chests
14273,AdiBags - Low Level (Dragonflight Compatible),2024-01-22 01:17:34,AdiBags 模块，过滤低等级物品。
8488,[经典旧世]AdiBags - Manual Crowd Pummler Charges MCP Overlay,2022-11-03 11:52:35,Show the number of charges in an overlay within the AdiBags item icons.
